X,Y,ASCII,Foreground,Background
20,26, ,#000000,#000000
21,26, ,#000000,#000000
22,26, ,#000000,#000000
23,26, ,#000000,#000000
24,26, ,#000000,#000000
25,26, ,#000000,#000000
26,26, ,#000000,#000000
27,26, ,#000000,#000000
28,26, ,#000000,#000000
29,26, ,#000000,#000000
30,26, ,#000000,#000000
31,26, ,#000000,#000000
32,26, ,#000000,#000000
33,26, ,#000000,#000000
34,26, ,#000000,#000000
35,26, ,#000000,#000000
36,26, ,#000000,#000000
37,26, ,#000000,#000000
38,26, ,#000000,#000000
39,26, ,#000000,#000000
40,26, ,#000000,#000000
41,26, ,#000000,#000000
42,26, ,#000000,#000000
43,26, ,#000000,#000000
44,26, ,#000000,#000000
45,26, ,#000000,#000000
46,26, ,#000000,#000000
47,26, ,#000000,#000000
48,26, ,#000000,#000000
49,26, ,#000000,#000000
50,26, ,#000000,#000000
51,26, ,#000000,#000000
52,26, ,#000000,#000000
53,26, ,#000000,#000000
54,26, ,#000000,#000000
55,26, ,#000000,#000000
56,26, ,#000000,#000000
57,26, ,#000000,#000000
58,26, ,#000000,#000000
59,26, ,#000000,#000000
60,26, ,#000000,#000000
61,26, ,#000000,#000000
62,26, ,#000000,#000000
63,26, ,#000000,#000000
64,26, ,#000000,#000000
65,26, ,#000000,#000000
66,26, ,#000000,#000000
67,26, ,#000000,#000000
68,26, ,#000000,#000000
69,26, ,#000000,#000000
70,26, ,#000000,#000000
71,26, ,#000000,#000000
72,26, ,#000000,#000000
73,26, ,#000000,#000000
74,26, ,#000000,#000000
75,26, ,#000000,#000000
76,26, ,#000000,#000000
77,26, ,#000000,#000000
78,26, ,#000000,#000000
79,26, ,#000000,#000000
80,26, ,#000000,#000000
81,26, ,#000000,#000000
82,26, ,#000000,#000000
83,26, ,#000000,#000000
84,26, ,#000000,#000000
85,26, ,#000000,#000000
86,26, ,#000000,#000000
87,26, ,#000000,#000000
88,26, ,#000000,#000000
89,26, ,#000000,#000000
90,26, ,#000000,#000000
91,26, ,#000000,#000000
92,26, ,#000000,#000000
93,26, ,#000000,#000000
94,26, ,#000000,#000000
95,26,│,#FFFFFF,#000000
96,26, ,#000000,#000000
97,26, ,#000000,#000000
98,26, ,#000000,#000000
99,26, ,#000000,#000000
100,26, ,#000000,#000000
101,26, ,#000000,#000000
102,26, ,#000000,#000000
103,26, ,#000000,#000000
104,26, ,#000000,#000000
105,26, ,#000000,#000000
106,26, ,#000000,#000000
107,26, ,#000000,#000000
108,26, ,#000000,#000000
109,26, ,#000000,#000000
110,26, ,#000000,#000000
111,26, ,#000000,#000000
0,27, ,#000000,#000000
1,27, ,#000000,#000000
2,27, ,#000000,#000000
3,27, ,#000000,#000000
4,27, ,#000000,#000000
5,27, ,#000000,#000000
6,27, ,#000000,#000000
7,27, ,#000000,#000000
8,27, ,#000000,#000000
9,27, ,#000000,#000000
10,27, ,#000000,#000000
11,27, ,#000000,#000000
12,27, ,#000000,#000000
13,27, ,#000000,#000000
14,27, ,#000000,#000000
15,27, ,#000000,#000000
16,27, ,#000000,#000000
17,27, ,#000000,#000000
18,27, ,#000000,#000000
19,27, ,#000000,#000000
20,27, ,#000000,#000000
21,27, ,#000000,#000000
22,27, ,#000000,#000000
23,27, ,#000000,#000000
24,27, ,#000000,#000000
25,27, ,#000000,#000000
26,27, ,#000000,#000000
27,27, ,#000000,#000000
28,27, ,#000000,#000000
29,27, ,#000000,#000000
30,27, ,#000000,#000000
31,27, ,#000000,#000000
32,27, ,#000000,#000000
33,27, ,#000000,#000000
34,27, ,#000000,#000000
35,27, ,#000000,#000000
36,27, ,#000000,#000000
37,27, ,#000000,#000000
38,27, ,#000000,#000000
39,27, ,#000000,#000000
40,27, ,#000000,#000000
41,27, ,#000000,#000000
42,27, ,#000000,#000000
43,27, ,#000000,#000000
44,27, ,#000000,#000000
45,27,¡,#000000,#000000
46,27, ,#000000,#000000
47,27, ,#000000,#000000
48,27, ,#000000,#000000
49,27, ,#000000,#000000
50,27, ,#000000,#000000
51,27, ,#000000,#000000
52,27, ,#000000,#000000
53,27, ,#000000,#000000
54,27, ,#000000,#000000
55,27, ,#000000,#000000
56,27, ,#000000,#000000
57,27, ,#000000,#000000
58,27, ,#000000,#000000
59,27, ,#000000,#000000
60,27, ,#000000,#000000
61,27, ,#000000,#000000
62,27, ,#000000,#000000
63,27, ,#000000,#000000
64,27, ,#000000,#000000
65,27, ,#000000,#000000
66,27, ,#000000,#000000
67,27, ,#000000,#000000
68,27, ,#000000,#000000
69,27, ,#000000,#000000
70,27, ,#000000,#000000
71,27, ,#000000,#000000
72,27, ,#000000,#000000
73,27, ,#000000,#000000
74,27, ,#000000,#000000
75,27, ,#000000,#000000
76,27, ,#000000,#000000
77,27, ,#000000,#000000
78,27, ,#000000,#000000
79,27, ,#000000,#000000
80,27, ,#000000,#000000
81,27, ,#000000,#000000
82,27, ,#000000,#000000
83,27, ,#000000,#000000
84,27, ,#000000,#000000
85,27, ,#000000,#000000
86,27, ,#000000,#000000
87,27, ,#000000,#000000
88,27, ,#000000,#000000
89,27, ,#000000,#000000
90,27, ,#000000,#000000
91,27, ,#000000,#000000
92,27, ,#000000,#000000
93,27, ,#000000,#000000
94,27, ,#000000,#000000
95,27,°,#B2FF66,#000000
96,27, ,#000000,#000000
97,27,¡,#000000,#000000
98,27, ,#000000,#000000
99,27, ,#000000,#000000
100,27, ,#000000,#000000
101,27, ,#000000,#000000
102,27, ,#000000,#000000
103,27, ,#000000,#000000
104,27, ,#000000,#000000
105,27, ,#000000,#000000
106,27, ,#000000,#000000
107,27, ,#000000,#000000
108,27, ,#000000,#000000
109,27, ,#000000,#000000
110,27, ,#000000,#000000
111,27, ,#000000,#000000
